state_name,total_submitted_results,out_of_how_many,name_of_lga,polling_units_name,number_of_polling_units,submitted_results,polling_station_status,ward_url
JIGAWA,166094,176846,GAGARAWA,GARIN CHIROMA (Ward: 03) - JIGAWA,9,9.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de206/ward/5f0f3c668f77bb3acad09c68
JIGAWA,166094,176846,GAGARAWA,KORE BALATU (Ward: 04) - JIGAWA,6,6.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de206/ward/5f0f3c668f77bb3acad09c69
JIGAWA,166094,176846,GAGARAWA,MADAKA (Ward: 05) - JIGAWA,7,7.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de206/ward/5f0f3c668f77bb3acad09c6a
JIGAWA,166094,176846,GAGARAWA,MAIADUWA (Ward: 06) - JIGAWA,10,10.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de206/ward/5f0f3c668f77bb3acad09c6b
JIGAWA,166094,176846,GAGARAWA,MAIKILILI (Ward: 07) - JIGAWA,10,10.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de206/ward/5f0f3c668f77bb3acad09c6c
JIGAWA,166094,176846,GAGARAWA,MEDU (Ward: 08) - JIGAWA,12,12.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de206/ward/5f0f3c668f77bb3acad09c6d
JIGAWA,166094,176846,GAGARAWA,YALAWA (Ward: 09) - JIGAWA,6,6.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de206/ward/5f0f3c668f77bb3acad09c6e
JIGAWA,166094,176846,GAGARAWA,ZARADA (Ward: 10) - JIGAWA,10,10.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de206/ward/5f0f3c678f77bb3acad09c6f
JIGAWA,166094,176846,DUTSE,ABAYA (Ward: 01) - JIGAWA,15,15.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de204/ward/5f0f3c628f77bb3acad09c50
JIGAWA,166094,176846,DUTSE,CHAMO (Ward: 02) - JIGAWA,20,20.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de204/ward/5f0f3c628f77bb3acad09c51
JIGAWA,166094,176846,DUTSE,DUNDUBUS (Ward: 03) - JIGAWA,14,14.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de204/ward/5f0f3c638f77bb3acad09c52
JIGAWA,166094,176846,DUTSE,DURU (Ward: 04) - JIGAWA,26,26.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de204/ward/5f0f3c638f77bb3acad09c53
JIGAWA,166094,176846,DUTSE,JIGAWAR TSADA (Ward: 05) - JIGAWA,23,22.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de204/ward/5f0f3c638f77bb3acad09c54
JIGAWA,166094,176846,DUTSE,KACHI (Ward: 06) - JIGAWA,43,43.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de204/ward/5f0f3c638f77bb3acad09c55
JIGAWA,166094,176846,DUTSE,KARNAYA (Ward: 07) - JIGAWA,20,20.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de204/ward/5f0f3c638f77bb3acad09c56
JIGAWA,166094,176846,DUTSE,KUDAI (Ward: 08) - JIGAWA,24,24.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de204/ward/5f0f3c638f77bb3acad09c57
JIGAWA,166094,176846,DUTSE,LIMAWA (Ward: 09) - JIGAWA,30,30.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de204/ward/5f0f3c638f77bb3acad09c58
JIGAWA,166094,176846,DUTSE,MADOBI (Ward: 10) - JIGAWA,29,28.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de204/ward/5f0f3c648f77bb3acad09c59
JIGAWA,166094,176846,DUTSE,SAKWAYA (Ward: 11) - JIGAWA,23,23.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de204/ward/5f0f3c648f77bb3acad09c5a
JIGAWA,166094,176846,BUJI,AHOTO (Ward: 01) - JIGAWA,9,8.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de203/ward/5f0f3c618f77bb3acad09c46
JIGAWA,166094,176846,BUJI,BUJI (Ward: 02) - JIGAWA,10,10.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de203/ward/5f0f3c618f77bb3acad09c47
JIGAWA,166094,176846,BUJI,CHURBUN (Ward: 03) - JIGAWA,12,7.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de203/ward/5f0f3c618f77bb3acad09c48
JIGAWA,166094,176846,BUJI,GANTSA (Ward: 04) - JIGAWA,16,16.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de203/ward/5f0f3c618f77bb3acad09c49
JIGAWA,166094,176846,BUJI,FALAGERI (Ward: 05) - JIGAWA,8,8.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de203/ward/5f0f3c618f77bb3acad09c4a
JIGAWA,166094,176846,BUJI,KAWAYA (Ward: 06) - JIGAWA,18,,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de203/ward/5f0f3c628f77bb3acad09c4b
JIGAWA,166094,176846,BUJI,KUKUMA (Ward: 07) - JIGAWA,14,1.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de203/ward/5f0f3c628f77bb3acad09c4c
JIGAWA,166094,176846,BUJI,K/LELEN KUDU (Ward: 08) - JIGAWA,12,12.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de203/ward/5f0f3c628f77bb3acad09c4d
JIGAWA,166094,176846,BUJI,MADABE (Ward: 09) - JIGAWA,6,1.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de203/ward/5f0f3c628f77bb3acad09c4e
JIGAWA,166094,176846,BUJI,Y/TUKUR (Ward: 10) - JIGAWA,12,3.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de203/ward/5f0f3c628f77bb3acad09c4f
JIGAWA,166094,176846,AUYO,AUYO (Ward: 01) - JIGAWA,24,24.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de1ff/ward/5f0f3c5b8f77bb3acad09c1b
JIGAWA,166094,176846,AUYO,AUYAKAYI (Ward: 02) - JIGAWA,12,12.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de1ff/ward/5f0f3c5b8f77bb3acad09c1c
JIGAWA,166094,176846,AUYO,AYAMA (Ward: 03) - JIGAWA,16,16.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de1ff/ward/5f0f3c5b8f77bb3acad09c1d
JIGAWA,166094,176846,AUYO,AYAN (Ward: 04) - JIGAWA,10,10.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de1ff/ward/5f0f3c5b8f77bb3acad09c1e
JIGAWA,166094,176846,AUYO,GAMAFOI (Ward: 05) - JIGAWA,10,10.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de1ff/ward/5f0f3c5c8f77bb3acad09c1f
JIGAWA,166094,176846,AUYO,GAMSARKA (Ward: 06) - JIGAWA,16,16.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de1ff/ward/5f0f3c5c8f77bb3acad09c20
JIGAWA,166094,176846,AUYO,GATAFA (Ward: 07) - JIGAWA,9,9.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de1ff/ward/5f0f3c5c8f77bb3acad09c21
JIGAWA,166094,176846,AUYO,KAFUR (Ward: 08) - JIGAWA,12,12.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de1ff/ward/5f0f3c5c8f77bb3acad09c22
JIGAWA,166094,176846,AUYO,TSIDIR (Ward: 09) - JIGAWA,11,11.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de1ff/ward/5f0f3c5c8f77bb3acad09c23
JIGAWA,166094,176846,AUYO,UNIK (Ward: 10) - JIGAWA,17,17.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f398f4d89fc3a883de1ff/ward/5f0f3c5c8f77bb3acad09c24
JIGAWA,166094,176846,YANKWASHI,ACHILAFIYA (Ward: 01) - JIGAWA,10,10.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39914d89fc3a883de219/ward/5f0f3c858f77bb3acad09d30
JIGAWA,166094,176846,YANKWASHI,BELAS (Ward: 02) - JIGAWA,6,6.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39914d89fc3a883de219/ward/5f0f3c858f77bb3acad09d31
JIGAWA,166094,176846,YANKWASHI,DAWAN-GAWO (Ward: 03) - JIGAWA,6,6.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39914d89fc3a883de219/ward/5f0f3c858f77bb3acad09d32
JIGAWA,166094,176846,YANKWASHI,GWARTA (Ward: 04) - JIGAWA,9,9.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39914d89fc3a883de219/ward/5f0f3c858f77bb3acad09d33
JIGAWA,166094,176846,YANKWASHI,GURJIYA (Ward: 05) - JIGAWA,10,10.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39914d89fc3a883de219/ward/5f0f3c858f77bb3acad09d34
JIGAWA,166094,176846,YANKWASHI,KARKARNA (Ward: 06) - JIGAWA,11,11.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39914d89fc3a883de219/ward/5f0f3c858f77bb3acad09d35
JIGAWA,166094,176846,YANKWASHI,KUDA (Ward: 07) - JIGAWA,7,7.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39914d89fc3a883de219/ward/5f0f3c858f77bb3acad09d36
JIGAWA,166094,176846,YANKWASHI,RINGIM (Ward: 08) - JIGAWA,6,6.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39914d89fc3a883de219/ward/5f0f3c868f77bb3acad09d37
JIGAWA,166094,176846,YANKWASHI,YANKWASHI (Ward: 09) - JIGAWA,7,7.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39914d89fc3a883de219/ward/5f0f3c868f77bb3acad09d38
JIGAWA,166094,176846,YANKWASHI,ZUNGUMBA (Ward: 10) - JIGAWA,5,5.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39914d89fc3a883de219/ward/5f0f3c868f77bb3acad09d39
JIGAWA,166094,176846,MIGA,DANGYATIN (Ward: 01) - JIGAWA,13,13.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39904d89fc3a883de214/ward/5f0f3c7d8f77bb3acad09cfd
JIGAWA,166094,176846,MIGA,GARBO (Ward: 02) - JIGAWA,11,11.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39904d89fc3a883de214/ward/5f0f3c7d8f77bb3acad09cfe
JIGAWA,166094,176846,MIGA,HANTSU (Ward: 03) - JIGAWA,10,10.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39904d89fc3a883de214/ward/5f0f3c7d8f77bb3acad09cff
JIGAWA,166094,176846,MIGA,KOYA (Ward: 04) - JIGAWA,5,5.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39904d89fc3a883de214/ward/5f0f3c7d8f77bb3acad09d00
JIGAWA,166094,176846,MIGA,MIGA (Ward: 05) - JIGAWA,27,27.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39904d89fc3a883de214/ward/5f0f3c7e8f77bb3acad09d01
JIGAWA,166094,176846,MIGA,SABON GARI TAKANEBU (Ward: 06) - JIGAWA,13,13.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39904d89fc3a883de214/ward/5f0f3c7e8f77bb3acad09d02
JIGAWA,166094,176846,MIGA,SANSANI (Ward: 07) - JIGAWA,11,11.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39904d89fc3a883de214/ward/5f0f3c7e8f77bb3acad09d03
JIGAWA,166094,176846,MIGA,TSAKUWAWA (Ward: 08) - JIGAWA,8,8.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39904d89fc3a883de214/ward/5f0f3c7e8f77bb3acad09d04
JIGAWA,166094,176846,MIGA,YANDUNA (Ward: 09) - JIGAWA,6,6.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39904d89fc3a883de214/ward/5f0f3c7e8f77bb3acad09d05
JIGAWA,166094,176846,MIGA,ZAREKU (Ward: 10) - JIGAWA,9,9.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39904d89fc3a883de214/ward/5f0f3c7e8f77bb3acad09d06
JIGAWA,166094,176846,SULE-TANKARKAR,ALBASU (Ward: 01) - JIGAWA,12,12.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39904d89fc3a883de217/ward/5f0f3c828f77bb3acad09d1c
JIGAWA,166094,176846,SULE-TANKARKAR,AMANGA (Ward: 02) - JIGAWA,20,20.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39904d89fc3a883de217/ward/5f0f3c828f77bb3acad09d1d
JIGAWA,166094,176846,SULE-TANKARKAR,DANGWANKI (Ward: 03) - JIGAWA,21,21.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39904d89fc3a883de217/ward/5f0f3c828f77bb3acad09d1e
JIGAWA,166094,176846,SULE-TANKARKAR,DANLADI (Ward: 04) - JIGAWA,15,15.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39904d89fc3a883de217/ward/5f0f3c828f77bb3acad09d1f
JIGAWA,166094,176846,SULE-TANKARKAR,DANZOMO (Ward: 05) - JIGAWA,16,16.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39904d89fc3a883de217/ward/5f0f3c828f77bb3acad09d20
JIGAWA,166094,176846,SULE-TANKARKAR,JEKE (Ward: 06) - JIGAWA,16,16.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39904d89fc3a883de217/ward/5f0f3c828f77bb3acad09d21
JIGAWA,166094,176846,SULE-TANKARKAR,SHABARU (Ward: 07) - JIGAWA,13,12.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39904d89fc3a883de217/ward/5f0f3c838f77bb3acad09d22
JIGAWA,166094,176846,SULE-TANKARKAR,SULE-TANKARKAR (Ward: 08) - JIGAWA,29,29.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39904d89fc3a883de217/ward/5f0f3c838f77bb3acad09d23
JIGAWA,166094,176846,SULE-TANKARKAR,TAKATSABA (Ward: 09) - JIGAWA,11,11.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39904d89fc3a883de217/ward/5f0f3c838f77bb3acad09d24
JIGAWA,166094,176846,SULE-TANKARKAR,YANDAMO (Ward: 10) - JIGAWA,14,14.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39904d89fc3a883de217/ward/5f0f3c838f77bb3acad09d25
KADUNA,166094,176846,ZANGON KATAF,GORA (Ward: 01) - KADUNA,26,26.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39924d89fc3a883de22f/ward/5f0f3ca78f77bb3acad09e21
KADUNA,166094,176846,ZANGON KATAF,ZONZON (Ward: 02) - KADUNA,28,28.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39924d89fc3a883de22f/ward/5f0f3ca78f77bb3acad09e22
KADUNA,166094,176846,ZANGON KATAF,ZAMAN DABO (Ward: 03) - KADUNA,22,22.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39924d89fc3a883de22f/ward/5f0f3ca78f77bb3acad09e23
KADUNA,166094,176846,ZANGON KATAF,UNGUWAR GAIYA (Ward: 04) - KADUNA,28,28.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39924d89fc3a883de22f/ward/5f0f3ca78f77bb3acad09e24
KADUNA,166094,176846,ZANGON KATAF,ZONKWA (Ward: 05) - KADUNA,51,51.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39924d89fc3a883de22f/ward/5f0f3ca78f77bb3acad09e25
KADUNA,166094,176846,ZANGON KATAF,MADAKIYA (Ward: 06) - KADUNA,37,36.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39924d89fc3a883de22f/ward/5f0f3ca78f77bb3acad09e26
KADUNA,166094,176846,ZANGON KATAF,UNGUWAR RIMI (Ward: 07) - KADUNA,27,22.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39924d89fc3a883de22f/ward/5f0f3ca78f77bb3acad09e27
KADUNA,166094,176846,ZANGON KATAF,GIDAN JATAU (Ward: 08) - KADUNA,30,30.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39924d89fc3a883de22f/ward/5f0f3ca88f77bb3acad09e28
KADUNA,166094,176846,ZANGON KATAF,KAMANTAN (Ward: 09) - KADUNA,34,33.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39924d89fc3a883de22f/ward/5f0f3ca88f77bb3acad09e29
KADUNA,166094,176846,ZANGON KATAF,KAMURU IKULU NORTH (Ward: 10) - KADUNA,38,37.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39924d89fc3a883de22f/ward/5f0f3ca88f77bb3acad09e2a
KADUNA,166094,176846,ZANGON KATAF,ZANGO URBAN (Ward: 11) - KADUNA,16,16.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39924d89fc3a883de22f/ward/5f0f3ca88f77bb3acad09e2b
KADUNA,166094,176846,SOBA,MAIGANA (Ward: 01) - KADUNA,37,37.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39924d89fc3a883de22e/ward/5f0f3ca58f77bb3acad09e16
KADUNA,166094,176846,SOBA,KINKIBA (Ward: 02) - KADUNA,22,22.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39924d89fc3a883de22e/ward/5f0f3ca58f77bb3acad09e17
KADUNA,166094,176846,SOBA,GIMBA (Ward: 03) - KADUNA,40,39.0,Not Complete,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39924d89fc3a883de22e/ward/5f0f3ca58f77bb3acad09e18
KADUNA,166094,176846,SOBA,KWASSALLO (Ward: 04) - KADUNA,26,26.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39924d89fc3a883de22e/ward/5f0f3ca58f77bb3acad09e19
KADUNA,166094,176846,SOBA,RICHIFA (Ward: 05) - KADUNA,20,20.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39924d89fc3a883de22e/ward/5f0f3ca68f77bb3acad09e1a
KADUNA,166094,176846,SOBA,GAMAGIRA (Ward: 06) - KADUNA,22,22.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39924d89fc3a883de22e/ward/5f0f3ca68f77bb3acad09e1b
KADUNA,166094,176846,SOBA,DAN WATA (Ward: 07) - KADUNA,19,19.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39924d89fc3a883de22e/ward/5f0f3ca68f77bb3acad09e1c
KADUNA,166094,176846,SOBA,TURAWA (Ward: 08) - KADUNA,21,21.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39924d89fc3a883de22e/ward/5f0f3ca68f77bb3acad09e1d
KADUNA,166094,176846,SOBA,SOBA (Ward: 09) - KADUNA,47,47.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39924d89fc3a883de22e/ward/5f0f3ca68f77bb3acad09e1e
KADUNA,166094,176846,SOBA,GARUN GWANKI (Ward: 10) - KADUNA,23,23.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39924d89fc3a883de22e/ward/5f0f3ca68f77bb3acad09e1f
KADUNA,166094,176846,SOBA,RAHAMA (Ward: 11) - KADUNA,21,21.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39924d89fc3a883de22e/ward/5f0f3ca78f77bb3acad09e20
KADUNA,166094,176846,KAJURU,KAJURU (Ward: 01) - KADUNA,8,8.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39914d89fc3a883de225/ward/5f0f3c988f77bb3acad09db7
KADUNA,166094,176846,KAJURU,TANTATU (Ward: 02) - KADUNA,10,10.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39914d89fc3a883de225/ward/5f0f3c988f77bb3acad09db8
KADUNA,166094,176846,KAJURU,BUDA (Ward: 03) - KADUNA,11,11.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39914d89fc3a883de225/ward/5f0f3c988f77bb3acad09db9
KADUNA,166094,176846,KAJURU,KUFANA (Ward: 04) - KADUNA,30,30.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39914d89fc3a883de225/ward/5f0f3c988f77bb3acad09dba
KADUNA,166094,176846,KAJURU,AFOGO (Ward: 05) - KADUNA,17,17.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39914d89fc3a883de225/ward/5f0f3c988f77bb3acad09dbb
KADUNA,166094,176846,KAJURU,KASUWAN MAGANI (Ward: 06) - KADUNA,27,27.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39914d89fc3a883de225/ward/5f0f3c998f77bb3acad09dbc
KADUNA,166094,176846,KAJURU,KALLAH (Ward: 07) - KADUNA,17,17.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39914d89fc3a883de225/ward/5f0f3c998f77bb3acad09dbd
KADUNA,166094,176846,KAJURU,RIMAU (Ward: 08) - KADUNA,18,18.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39914d89fc3a883de225/ward/5f0f3c998f77bb3acad09dbe
KADUNA,166094,176846,KAJURU,IDON (Ward: 09) - KADUNA,25,25.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39914d89fc3a883de225/ward/5f0f3c998f77bb3acad09dbf
KADUNA,166094,176846,KAJURU,MARO (Ward: 10) - KADUNA,25,25.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39914d89fc3a883de225/ward/5f0f3c998f77bb3acad09dc0
JIGAWA,166094,176846,RONI,AMARYAWA (Ward: 01) - JIGAWA,13,13.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39904d89fc3a883de216/ward/5f0f3c808f77bb3acad09d11
JIGAWA,166094,176846,RONI,BARAGUMI (Ward: 02) - JIGAWA,10,10.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39904d89fc3a883de216/ward/5f0f3c808f77bb3acad09d12
JIGAWA,166094,176846,RONI,DANSURE (Ward: 03) - JIGAWA,10,10.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39904d89fc3a883de216/ward/5f0f3c808f77bb3acad09d13
JIGAWA,166094,176846,RONI,FARA (Ward: 04) - JIGAWA,6,6.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39904d89fc3a883de216/ward/5f0f3c818f77bb3acad09d14
JIGAWA,166094,176846,RONI,GORA (Ward: 05) - JIGAWA,10,10.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39904d89fc3a883de216/ward/5f0f3c818f77bb3acad09d15
JIGAWA,166094,176846,RONI,KWAITA (Ward: 06) - JIGAWA,8,8.0,Completed,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/pus/lga/5f0f39904d89fc3a883de216/ward/5f0f3c818f77bb3acad09d16
