state_name,total_submitted_results,out_of_how_many,name_of_lga,polling_units_name,pu_sub_name,polling_units_count,pu_code
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,KAIAMA/OLOBIRI,AGBARAWARI TOWN HALL,16,06/03/05/012
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,KAIAMA/OLOBIRI,OLOBIRI PLAY GROUND,16,06/03/05/009
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,KAIAMA/OLOBIRI,IMGBELAWARI TOWN HALL,16,06/03/05/011
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,KAIAMA/OLOBIRI,EREWERI CUSTOMARY COURT,16,06/03/05/006
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,KAIAMA/OLOBIRI,TALAWARI TOWN HALL I,16,06/03/05/004
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,KAIAMA/OLOBIRI,KILEGBEGHA TOWN HALL,16,06/03/05/001
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,KAIAMA/OLOBIRI,WARI OUT TOWN HALL,16,06/03/05/005
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,KAIAMA/OLOBIRI,KIGBEGHAWARI TOWN HALL,16,06/03/05/002
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,KAIAMA/OLOBIRI,KIGBEGHA OPEN SPACE,16,06/03/05/003
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,KAIAMA,EKPEINBIRI TOWN HALL,13,06/03/04/013
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,KAIAMA,EKPEINAMA TOWN HALL,13,06/03/04/012
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,KAIAMA,FORUWARE TOWN HALL II,13,06/03/04/011
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,KAIAMA,FORUWARE TOWN HALL I,13,06/03/04/010
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,KAIAMA,ODOWARI PLG GROUND,13,06/03/04/009
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,KAIAMA,ODOWARI MARKET SQUARE,13,06/03/04/008
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,KAIAMA,IKATIBIRI TOWN SQUARE I,13,06/03/04/003
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,KAIAMA,IDOWARI TOWN HALL I,13,06/03/04/005
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,KAIAMA,IKATIBIRI TOWN SQUARE II,13,06/03/04/004
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,KAIAMA,ODOWARI TOWN SQUARE,13,06/03/04/007
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,KAIAMA,IDOWARI TOWN HALL II,13,06/03/04/006
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,KAIAMA,IKATIBIRI TOWN HALL,13,06/03/04/001
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,KAIAMA,IKATIWARE TOWN HALL,13,06/03/04/002
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (SOUTH) III,ISOUNBIRI SCH. COMPOUND,15,06/03/03/011
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (SOUTH) III,OGBOLOMA TOWN HALL,15,06/03/03/001
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (SOUTH) III,ISOUNBIRI WAITING SHADE F.G.C. JUNCTION,15,06/03/03/015
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (SOUTH) III,ISOUNBIRI PLAY GROUND,15,06/03/03/014
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (SOUTH) III,ISOUNBIRI TOWN SQUARE (II),15,06/03/03/013
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (SOUTH) III,ISOUNBIRI TOWN SQUARE (I),15,06/03/03/012
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (SOUTH) III,UBAKA SQUARE MARKET (II),15,06/03/03/010
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (SOUTH) III,OBORIBEINGHA TOWN SQUARE (III),15,06/03/03/006
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (SOUTH) III,OBORIBEINGHA TOWN SQUARE,15,06/03/03/004
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (SOUTH) III,OBORIBEINGHA TOWN SQUARE (II),15,06/03/03/005
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (SOUTH) III,OGBOLOMA TOWN HALL (II),15,06/03/03/002
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (SOUTH) III,UBAKA SQUARE MARKET (I),15,06/03/03/009
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (SOUTH) III,UBAKA TOWN HALL,15,06/03/03/007
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (SOUTH) III,UBAKA SQUARE TOWN SQUARE,15,06/03/03/008
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (SOUTH) III,OGBOLOMA TOWN SQUARE,15,06/03/03/003
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (CENTRAL) II,EDEBEINMO TOWN HALL,15,06/03/02/011
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (CENTRAL) II,TEIKIRI TOWN SQUARE,15,06/03/02/015
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (CENTRAL) II,EDEBEINMO SCH. BUILDING,15,06/03/02/013
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (CENTRAL) II,KOLONY TOWN HALL I,15,06/03/02/009
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (CENTRAL) II,EDEWARE SQUARE,15,06/03/02/007
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (CENTRAL) II,EDEWARE TOWN HALL,15,06/03/02/006
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (CENTRAL) II,FISHING CAMP,15,06/03/02/004
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (CENTRAL) II,FISHING CAMP TOWN HALL,15,06/03/02/003
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (CENTRAL) II,OGIEMA TOWN HALL,15,06/03/02/001
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (CENTRAL) II,EBIWARE TOWN HALL,15,06/03/02/014
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (CENTRAL) II,EDEWARE - OGBO MARKET SQUARE,15,06/03/02/008
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (CENTRAL) II,KOLONY TOWN HALL II,15,06/03/02/010
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (CENTRAL) II,OGIENMA TOWN HALL,15,06/03/02/002
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (CENTRAL) II,IFIDIEDEWARI TOWN HALL,15,06/03/02/005
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (CENTRAL) II,EDEBEINMO SQUARE,15,06/03/02/012
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (NORTH) I,AMAKIRIBIAMA OPEN SQUARE,10,06/03/01/010
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (NORTH) I,AMAKIEBIAMA TOWN HALL,10,06/03/01/009
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (NORTH) I,AMAKIRIEBIAMA VILLAGE SQUARE,10,06/03/01/008
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (NORTH) I,OLODANI TOWN HALL,10,06/03/01/007
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (NORTH) I,KEMENANABO TOWN HALL,10,06/03/01/006
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (NORTH) I,EBEREZE (EKPERI) OPEN SPACE,10,06/03/01/005
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (NORTH) I,YAINMOAMA OGBO TOWN HALL,10,06/03/01/004
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (NORTH) I,YAINMOAMA MARKET SQUARE II,10,06/03/01/003
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (NORTH) I,YAINMOAMA MARKET SQUARE I,10,06/03/01/002
BAYELSA,164279,176846,KOLOKUMA/OPOKUMA,ODI (NORTH) I,YAINMOAMA TOWN HALL,10,06/03/01/001
BAYELSA,164279,176846,NEMBE,OLUASIRI,"COMMUNITY PRY SCH,ISAIAHMA",18,06/04/13/018
BAYELSA,164279,176846,NEMBE,OLUASIRI,"COMMUNITY SEC SCHOOL,FIKORUAMA",18,06/04/13/017
BAYELSA,164279,176846,NEMBE,OLUASIRI,DUALAMBOKIBI  VILLAGE SQUARE,18,06/04/13/016
BAYELSA,164279,176846,NEMBE,OLUASIRI,FIKORUAMA VILLAGE SQUARE,18,06/04/13/015
BAYELSA,164279,176846,NEMBE,OLUASIRI,DUMOEBIKUMAKIRI VILLAGE SQUARE,18,06/04/13/014
BAYELSA,164279,176846,NEMBE,OLUASIRI,KARIKIRI VILLAGE SQUARE,18,06/04/13/013
BAYELSA,164279,176846,NEMBE,OLUASIRI,ISEREKIRI VILLAGE SQUARE,18,06/04/13/012
BAYELSA,164279,176846,NEMBE,OLUASIRI,ISAIAHMA VILLAGE SQUARE,18,06/04/13/011
BAYELSA,164279,176846,NEMBE,OLUASIRI,OIDUANI VILLAGE SQUARE,18,06/04/13/010
BAYELSA,164279,176846,NEMBE,OLUASIRI,WENIKIRI VILLAGE SQUARE,18,06/04/13/009
BAYELSA,164279,176846,NEMBE,OLUASIRI,MONIBOKIRI VILLAGE SQUARE,18,06/04/13/008
BAYELSA,164279,176846,NEMBE,OLUASIRI,WARIBONKIRI VILLAGE SQUARE,18,06/04/13/007
BAYELSA,164279,176846,NEMBE,OLUASIRI,ETUKEKIRI VILLAGE SQUARE,18,06/04/13/006
BAYELSA,164279,176846,NEMBE,OLUASIRI,AMIESEIKIRI VILLAGE SQUARE,18,06/04/13/005
BAYELSA,164279,176846,NEMBE,OLUASIRI,IJAWKIRI TOWN SQUARE,18,06/04/13/004
BAYELSA,164279,176846,NEMBE,OLUASIRI,BENAMA TOWN SQUARE,18,06/04/13/003
BAYELSA,164279,176846,NEMBE,OLUASIRI,TENGELEKIRI TOWN SQUARE,18,06/04/13/002
BAYELSA,164279,176846,NEMBE,OLUASIRI,OTUMAMA TOWN SQUARE,18,06/04/13/001
BAYELSA,164279,176846,NEMBE,MINI,ORUGBANI TOWN HALL,23,06/04/11/023
BAYELSA,164279,176846,NEMBE,MINI,EGBERI TOWN HALL/POWER HOUSE,23,06/04/11/022
BAYELSA,164279,176846,NEMBE,MINI,JIMAMA JIMAMA SQUARE,23,06/04/11/010
BAYELSA,164279,176846,NEMBE,MINI,DOUGLAS IJAH VILLAGE SQUARE,23,06/04/11/021
BAYELSA,164279,176846,NEMBE,MINI,EDOGHOAMA EDOGHOAMA,23,06/04/11/009
BAYELSA,164279,176846,NEMBE,MINI,IPIGANSI NEW TOWN HALL,23,06/04/11/020
BAYELSA,164279,176846,NEMBE,MINI,ABALAMA  VILLAGE SQUARE,23,06/04/11/008
BAYELSA,164279,176846,NEMBE,MINI,SANGABENE  VILLAGE SQUARE,23,06/04/11/007
BAYELSA,164279,176846,NEMBE,MINI,FIKORUKIRI    VILLAGE SQUARE,23,06/04/11/006
BAYELSA,164279,176846,NEMBE,MINI,ST MARKS SCHOOL ONE AND TWO,23,06/04/11/019
BAYELSA,164279,176846,NEMBE,MINI,EGUNELUGU  VILLAGE SQUARE,23,06/04/11/005
BAYELSA,164279,176846,NEMBE,MINI,ENYUMAMA SCHOOL COMPOUND,23,06/04/11/004
BAYELSA,164279,176846,NEMBE,MINI,ELEMUAMA II OPEN SPACE,23,06/04/11/018
BAYELSA,164279,176846,NEMBE,MINI,AGRISABA SCHOOL COMPOUND,23,06/04/11/003
BAYELSA,164279,176846,NEMBE,MINI,IZAGAMA HOSPITAL AREA,23,06/04/11/017
BAYELSA,164279,176846,NEMBE,MINI,ABUAMA POLO VILLAGE SQUARE,23,06/04/11/015
BAYELSA,164279,176846,NEMBE,MINI,APOLOLOGI COMOUND SQUARE,23,06/04/11/016
BAYELSA,164279,176846,NEMBE,MINI,ELEMAMA VILLAGE SQUARE,23,06/04/11/014
BAYELSA,164279,176846,NEMBE,MINI,AKARIAMA AKARI SQUARE,23,06/04/11/012
BAYELSA,164279,176846,NEMBE,MINI,OKOROBA VILLAGE SQUARE,23,06/04/11/013
BAYELSA,164279,176846,NEMBE,MINI,ELELIAMA ELEIAMA SQUARE,23,06/04/11/011
BAYELSA,164279,176846,NEMBE,MINI,OBEMEKE VILLAGE SQUARE,23,06/04/11/002
BAYELSA,164279,176846,NEMBE,MINI,AGRISABA VILLAGE SQUARE,23,06/04/11/001
BAYELSA,164279,176846,NEMBE,IKENSI,TWENI TWENI SQUARE,29,06/04/12/028
BAYELSA,164279,176846,NEMBE,IKENSI,IKIRIKARI VILLAGE SQUARE,29,06/04/12/027
BAYELSA,164279,176846,NEMBE,IKENSI,KAMPALA VILLAGE SQUARE,29,06/04/12/026
BAYELSA,164279,176846,NEMBE,IKENSI,OMIELAKIRI VILLAGE SQUARE,29,06/04/12/025
BAYELSA,164279,176846,NEMBE,IKENSI,SONIKIRI VILLAGE SQUARE,29,06/04/12/024
BAYELSA,164279,176846,NEMBE,IKENSI,SANSAN VILLAGE SQUARE,29,06/04/12/023
BAYELSA,164279,176846,NEMBE,IKENSI,SHELLKIRI SCHOOL COMPOUND,29,06/04/12/022
BAYELSA,164279,176846,NEMBE,IKENSI,NDATIRI VILLAGE SQUARE,29,06/04/12/021
BAYELSA,164279,176846,NEMBE,IKENSI,BIOKPONGA SCHOOL BUILDING,29,06/04/12/018
BAYELSA,164279,176846,NEMBE,IKENSI,PETER TOWN VILLAGE SQUARE,29,06/04/12/029
BAYELSA,164279,176846,NEMBE,IKENSI,ISELEOGONO SCHOOL BUILDING,29,06/04/12/020
BAYELSA,164279,176846,NEMBE,IKENSI,ISELEOGONO TOWN SQUARE,29,06/04/12/019
BAYELSA,164279,176846,NEMBE,IKENSI,BIOKPONGA TOWN HALL,29,06/04/12/017
BAYELSA,164279,176846,NEMBE,IKENSI,SANGAPIRI  VILLAGE SQUARE,29,06/04/12/016
BAYELSA,164279,176846,NEMBE,IKENSI,ATUBO SCHOOL BUILDING,29,06/04/12/012
BAYELSA,164279,176846,NEMBE,IKENSI,ATUBO TOWN HALL,29,06/04/12/015
BAYELSA,164279,176846,NEMBE,IKENSI,ATUBO OPUPUGO,29,06/04/12/014
BAYELSA,164279,176846,NEMBE,IKENSI,ATUBO TOWN HALL,29,06/04/12/013
BAYELSA,164279,176846,NEMBE,IKENSI,OBITA  COMMUNITY HALL,29,06/04/12/011
BAYELSA,164279,176846,NEMBE,IKENSI,OBITA SCHOOL BUILDING,29,06/04/12/010
BAYELSA,164279,176846,NEMBE,IKENSI,OBITA COMPOUND SQUARE,29,06/04/12/009
BAYELSA,164279,176846,NEMBE,IKENSI,AGADA  COMPOUND SQUARE,29,06/04/12/008
BAYELSA,164279,176846,NEMBE,IKENSI,AGADA  SCHOOL COMPOUND,29,06/04/12/007
BAYELSA,164279,176846,NEMBE,IKENSI,AMABITTEAMA TOWN HALL,29,06/04/12/005
BAYELSA,164279,176846,NEMBE,IKENSI,SS IKENSI SCHOOL BUILDING,29,06/04/12/004
BAYELSA,164279,176846,NEMBE,IKENSI,KOROBOKIRI COMPOUND SQUARE,29,06/04/12/002
BAYELSA,164279,176846,NEMBE,IKENSI,IWOKIRI IKENSI COMPOUND SQUARE,29,06/04/12/003
BAYELSA,164279,176846,NEMBE,IKENSI,IKENSI TOWN SQUARE,29,06/04/12/001
BAYELSA,164279,176846,NEMBE,IKENSI,AGADA  TOWN SQUARE,29,06/04/12/006
BAYELSA,164279,176846,NEMBE,OKOROMA 11,SANGAKUBU VILLAGE SQUARE,20,06/04/10/011
BAYELSA,164279,176846,NEMBE,OKOROMA 11,ELEPA MARKET SQUARE,20,06/04/10/020
BAYELSA,164279,176846,NEMBE,OKOROMA 11,"COMMUNITY PRY SCHOOL, SANGAKUBU",20,06/04/10/019
BAYELSA,164279,176846,NEMBE,OKOROMA 11,"COMMUNITY JUNIOR SEC SCHOOL, OLOGOAMA",20,06/04/10/018
BAYELSA,164279,176846,NEMBE,OKOROMA 11,UBE DOGUEWOAMA/HEALTH CENTRE,20,06/04/10/017
BAYELSA,164279,176846,NEMBE,OKOROMA 11,"STATE PRIMARY SCHOOL, DOGUEWOAMA",20,06/04/10/016
BAYELSA,164279,176846,NEMBE,OKOROMA 1,CHIEF OVO COMP 11/SCHOOL BUILDING,20,06/04/09/003
BAYELSA,164279,176846,NEMBE,OKOROMA 1,CHIEF KANTY COMP/CHIEF KANTY SQUARE,20,06/04/09/001
BAYELSA,164279,176846,NEMBE,OKOROMA 1,"COMMUNITY PRY SCHOOL, AKAKUMAMA",20,06/04/09/020
BAYELSA,164279,176846,NEMBE,OKOROMA 11,MANSONKIRI MANSONI SQUARE,20,06/04/10/015
BAYELSA,164279,176846,NEMBE,OKOROMA 11,SOUNKIRI VILLAGE SQUARE,20,06/04/10/014
BAYELSA,164279,176846,NEMBE,OKOROMA 11,OGUAMA III OPEN SPACE,20,06/04/10/013
BAYELSA,164279,176846,NEMBE,OKOROMA 1,ONIBUGO/ONIBUGO VILLAGE SQUARE,20,06/04/09/019
BAYELSA,164279,176846,NEMBE,OKOROMA 1,GOLUBOKIN OPEN SPACE,20,06/04/09/018
BAYELSA,164279,176846,NEMBE,OKOROMA 1,OLUWUAMA OPEN SPACE,20,06/04/09/017
BAYELSA,164279,176846,NEMBE,OKOROMA 11,OGUAMA 11  SCHOOL COMPOUND,20,06/04/10/010
BAYELSA,164279,176846,NEMBE,OKOROMA 11,OGUAMA 1  VILLAGE SQUARE,20,06/04/10/009
BAYELSA,164279,176846,NEMBE,OKOROMA 11,ELEPA VILLAGE SQUARE,20,06/04/10/008
BAYELSA,164279,176846,NEMBE,OKOROMA 1,BASUOKIRI/BASUO VILLAGE SQUARE,20,06/04/09/016
BAYELSA,164279,176846,NEMBE,OKOROMA 1,EKPERIKIRI/EKPERIKIRI VILLAGE SQUARE,20,06/04/09/015
BAYELSA,164279,176846,NEMBE,OKOROMA 1,EDIKA POLO OPEN SPACE,20,06/04/09/014
BAYELSA,164279,176846,NEMBE,OKOROMA 1,ADAH POLO OPEN SPACE,20,06/04/09/013
BAYELSA,164279,176846,NEMBE,OKOROMA 11,DOGU EWOAMA II OPEN SPACE,20,06/04/10/007
BAYELSA,164279,176846,NEMBE,OKOROMA 11,KAGOKIRI VILLAGE SQUARE,20,06/04/10/006
BAYELSA,164279,176846,NEMBE,OKOROMA 11,ALAGOITEREKE VILLAGE SQUARE,20,06/04/10/005
BAYELSA,164279,176846,NEMBE,OKOROMA 11,DOGUEWOAMA VILLAGE SQUARE,20,06/04/10/004
BAYELSA,164279,176846,NEMBE,OKOROMA 1,DIETE POLO/DIETE COMPOUND,20,06/04/09/012
BAYELSA,164279,176846,NEMBE,OKOROMA 1,OGBATIGBEKIRI VILLAGE SQUARE,20,06/04/09/011
BAYELSA,164279,176846,NEMBE,OKOROMA 1,IBU OPEN SPACE,20,06/04/09/010
BAYELSA,164279,176846,NEMBE,OKOROMA 1,AKARIAKIRI OPEN SPACE,20,06/04/09/009
BAYELSA,164279,176846,NEMBE,OKOROMA 11,EWOKIRI VILLAGE SQUARE,20,06/04/10/003
BAYELSA,164279,176846,NEMBE,OKOROMA 11,OLOGOAMA 11 VILLAGE SQUARE,20,06/04/10/002
BAYELSA,164279,176846,NEMBE,OKOROMA 11,OLOGOAMA SCH. COMPOUND,20,06/04/10/001
BAYELSA,164279,176846,NEMBE,OKOROMA 11,ORUKARIKIRI  ORUKARIKIRI SQUARE,20,06/04/10/012
BAYELSA,164279,176846,NEMBE,OKOROMA 1,OBAKILOLO/SCHOOL COMPOUND,20,06/04/09/008
BAYELSA,164279,176846,NEMBE,OKOROMA 1,EMINAMA/SCHOOL COMPOUND,20,06/04/09/007
BAYELSA,164279,176846,NEMBE,OKOROMA 1,OMBUKIRI/OMBUKIRI MARKET,20,06/04/09/006
BAYELSA,164279,176846,NEMBE,OKOROMA 1,ADIKIAMAADIKIAMA SQUARE,20,06/04/09/005
BAYELSA,164279,176846,NEMBE,OKOROMA 1,AKAKUMAMA/TOWN SQUARE,20,06/04/09/004
BAYELSA,164279,176846,NEMBE,OKOROMA 1,CHIEF OVO COMP/CHIEF OVO SQUARE,20,06/04/09/002
BAYELSA,164279,176846,NEMBE,BASSAMBIRI 1V,COMMUNITY PRY SCHOOL. OBIOKU,9,06/04/07/009
BAYELSA,164279,176846,NEMBE,BASSAMBIRI 1V,EYERITEKIRI OPEN SPACE,9,06/04/07/008
BAYELSA,164279,176846,NEMBE,BASSAMBIRI 1V,MONDAY KIRI/MONDAY KIRI SQUARE,9,06/04/07/007
BAYELSA,164279,176846,NEMBE,BASSAMBIRI 1V,AKANAGA/VILLAGE SQUARE,9,06/04/07/006
BAYELSA,164279,176846,NEMBE,BASSAMBIRI 1V,DANNIKIRI/VILLAGE  SQUARE,9,06/04/07/005
BAYELSA,164279,176846,NEMBE,BASSAMBIRI 1V,NYOUNKIRI/VILLAGE SQUARE,9,06/04/07/004
BAYELSA,164279,176846,NEMBE,BASSAMBIRI 1V,SERIAKIRI/VILLAGE   SQUARE,9,06/04/07/003
BAYELSA,164279,176846,NEMBE,BASSAMBIRI 1V,ADUMAMA/VILLAGE  SQUARE,9,06/04/07/002
BAYELSA,164279,176846,NEMBE,BASSAMBIRI 1V,OBIOKU/TOWN HALL,9,06/04/07/001
BAYELSA,164279,176846,NEMBE,IGBETA-EWOAMA/FANTUO,IJAW KIRI/FISH CAMP,28,06/04/08/011
BAYELSA,164279,176846,NEMBE,IGBETA-EWOAMA/FANTUO,EBIKIRI/EDWINIKIRI/FISH CAMP,28,06/04/08/013
BAYELSA,164279,176846,NEMBE,IGBETA-EWOAMA/FANTUO,AMAPOGU/KIMININ/CENTRAL HALL,28,06/04/08/009
BAYELSA,164279,176846,NEMBE,IGBETA-EWOAMA/FANTUO,OIGONOTOKOLO/KINIAMA/FISH CAMP,28,06/04/08/022
BAYELSA,164279,176846,NEMBE,IGBETA-EWOAMA/FANTUO,SCH. COMPOUND FANTUO,28,06/04/08/027
BAYELSA,164279,176846,NEMBE,IGBETA-EWOAMA/FANTUO,"FANTUO TOWN HALL, FANTUO",28,06/04/08/028
BAYELSA,164279,176846,NEMBE,IGBETA-EWOAMA/FANTUO,ABUJA/SCHOOL COMPOUND,28,06/04/08/026
BAYELSA,164279,176846,NEMBE,IGBETA-EWOAMA/FANTUO,NEMBE CREEK/S.S. COMPOUND,28,06/04/08/023
BAYELSA,164279,176846,NEMBE,IGBETA-EWOAMA/FANTUO,ANGALAKORO BOUSEI/FISH CAMP,28,06/04/08/025
BAYELSA,164279,176846,NEMBE,IGBETA-EWOAMA/FANTUO,WARISEGBENE/VILLAGE SQUARE (18),28,06/04/08/024
BAYELSA,164279,176846,NEMBE,IGBETA-EWOAMA/FANTUO,KPONGBOKIRI/FISH CAMP (17),28,06/04/08/021
BAYELSA,164279,176846,NEMBE,IGBETA-EWOAMA/FANTUO,EWELESUO/SCHOOL COMPOUND,28,06/04/08/020
BAYELSA,164279,176846,NEMBE,IGBETA-EWOAMA/FANTUO,DONGO IWOGHA/DONGOI WOGHA SQUARE,28,06/04/08/019
BAYELSA,164279,176846,NEMBE,IGBETA-EWOAMA/FANTUO,OKOKOKIRI/SCHOOL COMPOUND,28,06/04/08/017
BAYELSA,164279,176846,NEMBE,IGBETA-EWOAMA/FANTUO,ISELEMA BORIKIRI/FISH CAMP,28,06/04/08/018
BAYELSA,164279,176846,NEMBE,IGBETA-EWOAMA/FANTUO,KUKUKIRI/VILLAGE SQUARE,28,06/04/08/016
BAYELSA,164279,176846,NEMBE,IGBETA-EWOAMA/FANTUO,BURUKIRI/BURUKIRI VILLAGE SQUARE,28,06/04/08/015
BAYELSA,164279,176846,NEMBE,IGBETA-EWOAMA/FANTUO,ONUNU-AMA/ONUNU-AMA SQUARE,28,06/04/08/014
BAYELSA,164279,176846,NEMBE,IGBETA-EWOAMA/FANTUO,AGBAKABIRIYAI/SCHOOL COMPOUND,28,06/04/08/010
BAYELSA,164279,176846,NEMBE,IGBETA-EWOAMA/FANTUO,OBIAMA/CENTRAL HALL,28,06/04/08/008
BAYELSA,164279,176846,NEMBE,IGBETA-EWOAMA/FANTUO,OPUPOLOTIRI/OPUPOLOTIRI SQUARE,28,06/04/08/007
BAYELSA,164279,176846,NEMBE,IGBETA-EWOAMA/FANTUO,SABATORU/SCHOOL COMPOUND,28,06/04/08/006
BAYELSA,164279,176846,NEMBE,IGBETA-EWOAMA/FANTUO,KIRI POGU EWOKIRI/SCHOOL COMPOUND,28,06/04/08/005
BAYELSA,164279,176846,NEMBE,IGBETA-EWOAMA/FANTUO,ETIEMA/SCHOOL COMPOUND,28,06/04/08/004
BAYELSA,164279,176846,NEMBE,IGBETA-EWOAMA/FANTUO,IGBETA-EWOAMA CENTRAL/IDERIDU POLO SQUARE,28,06/04/08/003
BAYELSA,164279,176846,NEMBE,IGBETA-EWOAMA/FANTUO,OPUPOLOTIRI/OPUPOLOTIRI SQUARE,28,06/04/08/002
BAYELSA,164279,176846,NEMBE,IGBETA-EWOAMA/FANTUO,IGBETA-EWOAMA/IWODU POLO,28,06/04/08/001
BAYELSA,164279,176846,NEMBE,IGBETA-EWOAMA/FANTUO,IGABUKIRI/SCHOOL COMPOUND,28,06/04/08/012
BAYELSA,164279,176846,NEMBE,BASSAMBIRI 111,FEDEL POLO,8,06/04/06/008
BAYELSA,164279,176846,NEMBE,BASSAMBIRI 111,BUTUBUGO/VILLAGE SQUARE,8,06/04/06/007
BAYELSA,164279,176846,NEMBE,BASSAMBIRI 111,AKALUKIRI/VILLAGE SQUARE,8,06/04/06/006
BAYELSA,164279,176846,NEMBE,BASSAMBIRI 111,BOTOKIRI/ VILLAGE SQUARE,8,06/04/06/005
BAYELSA,164279,176846,NEMBE,BASSAMBIRI 111,KALABILA AMA/SCHOOL COMPOUND,8,06/04/06/004
BAYELSA,164279,176846,NEMBE,BASSAMBIRI 111,OKIPIRI/SCHOOL COMPOUND,8,06/04/06/002
BAYELSA,164279,176846,NEMBE,BASSAMBIRI 111,KALABILA AMA/VILLAGE  SQUARE,8,06/04/06/003
BAYELSA,164279,176846,NEMBE,BASSAMBIRI 111,OKIPIRI/VILLAGE SQUARE,8,06/04/06/001
BAYELSA,164279,176846,NEMBE,BASSAMBIRI 11,FIRST BAPTIST CHURCH AREA/ CHURCH MISSION,14,06/04/05/014
BAYELSA,164279,176846,NEMBE,BASSAMBIRI 11,SANDFIELD AREA/L.G.A SQUARE,14,06/04/05/013
BAYELSA,164279,176846,NEMBE,BASSAMBIRI 11,SANDFIELD AREA/S.S II COMPOUND,14,06/04/05/012
BAYELSA,164279,176846,NEMBE,BASSAMBIRI 11,DERRIKIRI/DERRI COMPOUND SQUARE,14,06/04/05/011
BAYELSA,164279,176846,NEMBE,BASSAMBIRI 11,OMIEKIRI/OMIE SQUARE,14,06/04/05/010
BAYELSA,164279,176846,NEMBE,BASSAMBIRI 11,IGBEBELEU POLO/DERRI SQUARE,14,06/04/05/009
BAYELSA,164279,176846,NEMBE,BASSAMBIRI 11,OTIOTIO POLO/OTIOTIO SQUARE,14,06/04/05/008
