state_name,total_submitted_results,out_of_how_many,number_of_lgas,number_of_wards,ward_name,polling_units,submitted_results,lga_url
AKWA IBOM,166548,176846,31,11,ETINAN (LGA: 07) - AKWA IBOM,146,146,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397e4d89fc3a883de0ec
AKWA IBOM,166548,176846,31,11,IKOT EKPENE (LGA: 14) - AKWA IBOM,171,171,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397e4d89fc3a883de0f3
AKWA IBOM,166548,176846,31,10,INI (LGA: 15) - AKWA IBOM,113,112,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397e4d89fc3a883de0f4
AKWA IBOM,166548,176846,31,10,NSIT IBOM (LGA: 20) - AKWA IBOM,114,114,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397e4d89fc3a883de0f9
AKWA IBOM,166548,176846,31,11,ESSIEN UDIM (LGA: 05) - AKWA IBOM,219,216,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397d4d89fc3a883de0ea
AKWA IBOM,166548,176846,31,11,IKONO (LGA: 12) - AKWA IBOM,168,167,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397e4d89fc3a883de0f1
AKWA IBOM,166548,176846,31,10,NSIT ATAI (LGA: 19) - AKWA IBOM,85,85,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397e4d89fc3a883de0f8
AKWA IBOM,166548,176846,31,11,ABAK (LGA: 01) - AKWA IBOM,186,180,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397d4d89fc3a883de0e6
AKWA IBOM,166548,176846,31,10,ORON (LGA: 25) - AKWA IBOM,105,105,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397f4d89fc3a883de0fe
AKWA IBOM,166548,176846,31,12,ONNA (LGA: 24) - AKWA IBOM,142,142,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397f4d89fc3a883de0fd
AKWA IBOM,166548,176846,31,10,IBENO (LGA: 08) - AKWA IBOM,71,71,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397e4d89fc3a883de0ed
AKWA IBOM,166548,176846,31,11,URUAN (LGA: 29) - AKWA IBOM,166,165,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397f4d89fc3a883de102
AKWA IBOM,166548,176846,31,10,MBO (LGA: 17) - AKWA IBOM,100,95,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397e4d89fc3a883de0f6
AKWA IBOM,166548,176846,31,10,ETIM EKPO (LGA: 06) - AKWA IBOM,111,78,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397d4d89fc3a883de0eb
AKWA IBOM,166548,176846,31,10,URUE OFFONG/ORUKO (LGA: 30) - AKWA IBOM,73,73,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397f4d89fc3a883de103
AKWA IBOM,166548,176846,31,10,OBOT AKARA (LGA: 22) - AKWA IBOM,105,105,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397e4d89fc3a883de0fb
AKWA IBOM,166548,176846,31,10,IKA (LGA: 11) - AKWA IBOM,79,79,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397e4d89fc3a883de0f0
AKWA IBOM,166548,176846,31,10,IKOT ABASI (LGA: 13) - AKWA IBOM,111,111,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397e4d89fc3a883de0f2
AKWA IBOM,166548,176846,31,10,UDUNG UKO (LGA: 27) - AKWA IBOM,61,60,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397f4d89fc3a883de100
AKWA IBOM,166548,176846,31,14,MKPAT ENIN (LGA: 18) - AKWA IBOM,145,137,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397e4d89fc3a883de0f7
AKWA IBOM,166548,176846,31,10,ITU (LGA: 16) - AKWA IBOM,140,139,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397e4d89fc3a883de0f5
AKWA IBOM,166548,176846,31,10,OKOBO (LGA: 23) - AKWA IBOM,112,112,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397e4d89fc3a883de0fc
AKWA IBOM,166548,176846,31,11,UKANAFUN (LGA: 28) - AKWA IBOM,134,129,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397f4d89fc3a883de101
AKWA IBOM,166548,176846,31,10,NSIT UBIUM (LGA: 21) - AKWA IBOM,117,116,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397e4d89fc3a883de0fa
AKWA IBOM,166548,176846,31,13,ORUK ANAM (LGA: 26) - AKWA IBOM,221,196,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397f4d89fc3a883de0ff
AKWA IBOM,166548,176846,31,11,UYO (LGA: 31) - AKWA IBOM,424,410,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397f4d89fc3a883de104
ADAMAWA,166548,176846,21,10,GANYE (LGA: 03) - ADAMAWA,198,197,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397c4d89fc3a883de0d3
ADAMAWA,166548,176846,21,10,GIRE 1 (LGA: 04) - ADAMAWA,152,152,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397c4d89fc3a883de0d4
ABIA,166548,176846,17,12,ABA NORTH (LGA: 01) - ABIA,503,387,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397a4d89fc3a883de0c0
ABIA,166548,176846,17,13,BENDE (LGA: 04) - ABIA,214,210,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397b4d89fc3a883de0c3
ABIA,166548,176846,17,11,AROCHUKWU (LGA: 03) - ABIA,183,174,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397b4d89fc3a883de0c2
ADAMAWA,166548,176846,21,10,GOMBI (LGA: 05) - ADAMAWA,180,180,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397c4d89fc3a883de0d5
ADAMAWA,166548,176846,21,11,FUFORE (LGA: 02) - ADAMAWA,274,269,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397c4d89fc3a883de0d2
ADAMAWA,166548,176846,21,10,GUYUK (LGA: 06) - ADAMAWA,150,150,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397c4d89fc3a883de0d6
ABIA,166548,176846,17,12,ABA SOUTH (LGA: 02) - ABIA,518,453,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397b4d89fc3a883de0c1
ABIA,166548,176846,17,10,IKWUANO (LGA: 05) - ABIA,143,143,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397b4d89fc3a883de0c4
ABIA,166548,176846,17,11,OHAFIA (LGA: 10) - ABIA,282,196,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397b4d89fc3a883de0c9
ABIA,166548,176846,17,10,ISUIKWUATO (LGA: 08) - ABIA,149,149,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397b4d89fc3a883de0c7
ADAMAWA,166548,176846,21,11,JADA (LGA: 08) - ADAMAWA,215,214,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397c4d89fc3a883de0d8
ADAMAWA,166548,176846,21,10,LAMURDE (LGA: 09) - ADAMAWA,152,151,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397c4d89fc3a883de0d9
ADAMAWA,166548,176846,21,12,HONG (LGA: 07) - ADAMAWA,225,225,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397c4d89fc3a883de0d7
ABIA,166548,176846,17,10,ISIALA NGWA NORTH (LGA: 06) - ABIA,185,183,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397b4d89fc3a883de0c5
ABIA,166548,176846,17,10,ISIALA NGWA SOUTH (LGA: 07) - ABIA,194,194,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397b4d89fc3a883de0c6
ABIA,166548,176846,17,10,OSISIOMA (LGA: 11) - ABIA,301,255,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397b4d89fc3a883de0ca
ADAMAWA,166548,176846,21,10,MADAGALI (LGA: 10) - ADAMAWA,160,156,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397c4d89fc3a883de0da
ADAMAWA,166548,176846,21,16,MICHIKA (LGA: 13) - ADAMAWA,223,222,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397c4d89fc3a883de0dd
ADAMAWA,166548,176846,21,10,MAIHA (LGA: 11) - ADAMAWA,122,122,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397c4d89fc3a883de0db
ABIA,166548,176846,17,10,UKWA EAST (LGA: 13) - ABIA,85,85,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397b4d89fc3a883de0cc
ABIA,166548,176846,17,10,UGWUNAGBO (LGA: 12) - ABIA,160,160,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397b4d89fc3a883de0cb
ABIA,166548,176846,17,11,OBINGWA (LGA: 09) - ABIA,312,239,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397b4d89fc3a883de0c8
ABIA,166548,176846,17,12,UMUAHIA NORTH (LGA: 15) - ABIA,378,360,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397b4d89fc3a883de0ce
ADAMAWA,166548,176846,21,10,NUMAN (LGA: 16) - ADAMAWA,170,170,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397d4d89fc3a883de0e0
ADAMAWA,166548,176846,21,11,SONG (LGA: 18) - ADAMAWA,207,207,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397d4d89fc3a883de0e2
ADAMAWA,166548,176846,21,11,MUBI NORTH (LGA: 14) - ADAMAWA,276,276,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397d4d89fc3a883de0de
ABIA,166548,176846,17,10,UKWA  WEST (LGA: 14) - ABIA,129,109,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397b4d89fc3a883de0cd
ABIA,166548,176846,17,10,UMUAHIA  SOUTH (LGA: 16) - ABIA,173,173,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397c4d89fc3a883de0cf
ABIA,166548,176846,17,12,UMU - NNEOCHI (LGA: 17) - ABIA,153,153,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397c4d89fc3a883de0d0
ADAMAWA,166548,176846,21,12,MAYO - BELWA (LGA: 12) - ADAMAWA,206,187,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397c4d89fc3a883de0dc
ADAMAWA,166548,176846,21,10,MUBI SOUTH (LGA: 15) - ADAMAWA,143,142,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397d4d89fc3a883de0df
ADAMAWA,166548,176846,21,10,SHELLENG (LGA: 17) - ADAMAWA,124,124,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397d4d89fc3a883de0e1
ADAMAWA,166548,176846,21,10,TOUNGO (LGA: 19) - ADAMAWA,101,101,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397d4d89fc3a883de0e3
ADAMAWA,166548,176846,21,11,YOLA NORTH (LGA: 20) - ADAMAWA,377,376,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397d4d89fc3a883de0e4
ADAMAWA,166548,176846,21,11,YOLA SOUTH (LGA: 21) - ADAMAWA,272,272,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397d4d89fc3a883de0e5
ADAMAWA,166548,176846,21,10,DEMSA (LGA: 01) - ADAMAWA,177,177,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f397c4d89fc3a883de0d1
